Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,Low Price,High Price,% Marked Local
11/8/2019,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,256,0.89,0.49,0.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,64 oz (1/2 gallon),"1,060",1.58,1.28,2.5,
11/8/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,96 oz (3/4 gallon),11,2.89,2.89,2.89,
11/8/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE MARKED CIDER,,,96 oz (3/4 gallon),11,2.89,2.89,2.89,
11/8/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE MARKED CIDER,Y,,64 oz (1/2 gallon),5,6.99,6.99,6.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,,,each,"3,149",1.22,0.2,2.49,
11/8/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,Y,,each,406,1.49,0.79,2.5,
11/8/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,VARIOUS GREENSKIN VARIETIES,,,each,30,1.18,0.5,1.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,BANANAS,,,,per pound,213,0.38,0.25,0.79,
11/8/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,,,5.6 - 6 oz package,682,2.12,0.99,2.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,Y,,5.6 - 6 oz package,336,3.19,3,3.34,
11/8/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,1 pint package,4,3.49,3.49,3.49,
11/8/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,6 oz package,999,1.82,0.99,3.5,
11/8/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,Y,,6 oz package,199,3.41,3.34,4.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,CACTUS PEARS,,,,per pound,5,0.79,0.79,0.79,
11/8/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,,,each,155,2.12,2,3.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,3 lb bag,260,4.88,4.88,4.88,
11/8/2019,SOUTHWEST U.S.,FRUITS,CRANBERRIES,,,,12 oz bag,72,2.26,1.5,2.49,
11/8/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,5 lb bag,225,4.99,4.99,4.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,each,17,0.84,0.79,0.89,
11/8/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,per pound,20,0.31,0.25,0.33,
11/8/2019,SOUTHWEST U.S.,FRUITS,GRAPES,BLACK SEEDLESS,,,per pound,"1,031",1.97,0.99,2.99,71
11/8/2019,SOUTHWEST U.S.,FRUITS,GRAPES,BLACK SEEDLESS,Y,,per pound,113,2.99,2.99,2.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED GLOBE,,,per pound,7,0.99,0.99,0.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,,,per pound,"2,528",1.97,0.88,2.99,54
11/8/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,Y,,per pound,125,3.01,2.49,3.49,
11/8/2019,SOUTHWEST U.S.,FRUITS,GRAPES,WHITE SEEDLESS TYPE,,,per pound,"2,020",2.07,0.99,2.99,54
11/8/2019,SOUTHWEST U.S.,FRUITS,GRAPES,WHITE SEEDLESS TYPE,Y,,per pound,125,3.02,2.99,3.49,
11/8/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,,,each,124,0.31,0.17,0.33,
11/8/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,Y,,each,17,0.5,0.5,0.5,100
11/8/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,each,1,0.69,0.69,0.69,
11/8/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,per pound,14,0.5,0.5,0.5,
11/8/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,Y,,each,50,0.79,0.79,0.79,
11/8/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,each,57,0.19,0.1,0.25,
11/8/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,per pound,75,0.77,0.5,0.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,,,each,228,0.99,0.5,2,
11/8/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,Y,,each,46,3.33,3.33,3.33,
11/8/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,per pound,753,1.1,0.25,1.69,13
11/8/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,Y,,per pound,17,1.49,1.49,1.49,
11/8/2019,SOUTHWEST U.S.,FRUITS,ORANGES,VALENCIA,,,per pound,42,0.74,0.33,0.79,
11/8/2019,SOUTHWEST U.S.,FRUITS,PAPAYA,MARADOL/TAINUNG TYPES,,,per pound,321,0.62,0.49,0.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,PEARS,BARTLETT,,,per pound,749,0.91,0.5,1.69,
11/8/2019,SOUTHWEST U.S.,FRUITS,PEARS,BARTLETT,Y,,per pound,136,1.94,1.88,2.69,
11/8/2019,SOUTHWEST U.S.,FRUITS,PEARS,BOSC,,,per pound,572,0.99,0.25,1.69,
11/8/2019,SOUTHWEST U.S.,FRUITS,PEARS,D'ANJOU,,,per pound,525,0.98,0.69,1.19,
11/8/2019,SOUTHWEST U.S.,FRUITS,PEARS,D'ANJOU,Y,,per pound,8,1.89,1.79,1.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,PERSIMMONS,,,,each,666,0.93,0.25,0.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,PERSIMMONS,,,,per pound,136,0.85,0.5,1.29,
11/8/2019,SOUTHWEST U.S.,FRUITS,PERSIMMONS,,Y,,per pound,17,1.99,1.99,1.99,100
11/8/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,,,each,20,1.99,1.99,1.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,,,per pound,145,0.51,0.49,0.79,
11/8/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,Y,,each,12,2.99,2.99,2.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,Y,,per pound,13,0.99,0.99,0.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,POMEGRANATES,,,,each,"1,527",1.97,0.33,3,21
11/8/2019,SOUTHWEST U.S.,FRUITS,POMEGRANATES,,Y,,each,164,2.05,1.99,3,
11/8/2019,SOUTHWEST U.S.,FRUITS,RASPBERRIES,RED,,,6 oz package,"1,141",2.06,0.99,3.5,
11/8/2019,SOUTHWEST U.S.,FRUITS,RASPBERRIES,RED,Y,,6 oz package,878,3.07,3,3.34,
11/8/2019,SOUTHWEST U.S.,FRUITS,SATSUMA,,,,per pound,107,1.8,1.29,1.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,,,1 lb package,434,2.31,0.99,4.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,Y,,1 lb package,766,3.82,3,5.49,
11/8/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,3 lb bag,216,4.22,3.98,5.99,
11/8/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,per pound,109,1.8,0.99,2.49,
11/8/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS MINIATURE,,,each,36,2.5,2.5,2.5,
11/8/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,per pound,58,0.32,0.2,0.33,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLE PEARS,,,,per pound,36,2.49,2.49,2.49,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,64,0.96,0.88,1.49,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,3 lb bag,20,1.99,1.99,1.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,"1,042",0.92,0.33,1.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,2 lb bag,146,2.5,2.5,2.5,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,195,1.64,0.99,1.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,381,2.91,1.99,2.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,5 lb bag,96,2.99,2.99,2.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,590,0.9,0.49,1.49,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,2 lb bag,146,2.5,2.5,2.5,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,152,1.69,1.69,1.69,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,56,0.88,0.88,0.88,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,Y,,per pound,53,3.99,3.99,3.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,3 lb bag,122,3.66,1.99,3.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,5 lb bag,96,2.99,2.99,2.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,781,0.94,0.5,1.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,339,1.59,1.49,1.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,2 lb bag,35,2.69,2.69,2.69,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,3 lb bag,225,3.99,3.99,3.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,404,1.39,0.88,2.39,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,JONAGOLD,,,per pound,8,1.49,1.49,1.49,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,JONATHAN,,,per pound,8,0.79,0.79,0.79,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,56,0.88,0.88,0.88,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,3 lb bag,20,1.99,1.99,1.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,116,0.68,0.33,1.49,
11/15/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,128 oz (1 gallon),8,6.99,6.99,6.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,64 oz (1/2 gallon),928,1.7,0.99,2.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,Y,,64 oz (1/2 gallon),171,2.5,2.5,2.5,
11/15/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE MARKED CIDER,,,128 oz (1 gallon),8,6.99,6.99,6.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE MARKED CIDER,Y,,128 oz (1 gallon),146,8.49,8.49,8.49,
11/15/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE MARKED CIDER,Y,,64 oz (1/2 gallon),7,7.98,7.98,7.98,
11/15/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,,,each,"2,171",1.26,0.2,2,
11/15/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,Y,,each,159,1.44,0.79,1.5,
11/15/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,VARIOUS GREENSKIN VARIETIES,,,each,42,1.22,0.99,1.25,
11/15/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,VARIOUS GREENSKIN VARIETIES,Y,,each,9,1.49,1.49,1.49,
11/15/2019,SOUTHWEST U.S.,FRUITS,BANANAS,,,,per pound,669,0.46,0.33,0.69,
11/15/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,,,5.6 - 6 oz package,"1,672",2.57,0.99,3.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,1 pint package,4,3.49,3.49,3.49,
11/15/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,18 oz package,430,4.59,3.99,5.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,6 oz package,768,2.1,0.97,3.5,
11/15/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,Y,,6 oz package,286,3.07,3,4.49,
11/15/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,3 lb bag,690,3.99,3.99,3.99,46
11/15/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,5 lb package,260,5.88,5.88,5.88,
11/15/2019,SOUTHWEST U.S.,FRUITS,CRANBERRIES,,,,12 oz bag,391,2.15,1.99,2.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,CRANBERRIES,,Y,,12 oz bag,4,2.69,2.69,2.69,
11/15/2019,SOUTHWEST U.S.,FRUITS,CRANBERRIES,,Y,,8 oz package,4,2.99,2.99,2.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,each,9,0.89,0.89,0.89,
11/15/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,per pound,6,0.5,0.5,0.5,
11/15/2019,SOUTHWEST U.S.,FRUITS,GRAPES,BLACK SEEDLESS,,,per pound,"1,488",1.39,0.97,2.99,62
11/15/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED GLOBE,,,per pound,6,0.99,0.99,0.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,,,per pound,"2,678",1.43,0.75,2.99,35
11/15/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,Y,,per pound,166,2.18,1.98,3.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,GRAPES,WHITE SEEDLESS TYPE,,,per pound,"2,451",1.54,0.75,2.99,38
11/15/2019,SOUTHWEST U.S.,FRUITS,GRAPES,WHITE SEEDLESS TYPE,Y,,per pound,16,3.93,2.99,3.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,,,each,40,0.34,0.2,0.5,
11/15/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,Y,,1 lb bag,13,2.99,2.99,2.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,2 lb bag,46,2.76,2.69,2.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,each,72,0.21,0.2,0.25,
11/15/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,per pound,57,0.9,0.88,0.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,Y,,each,778,0.79,0.79,0.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,per pound,223,0.61,0.49,0.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,,,each,722,0.7,0.5,1.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,Y,,each,4,3,3,3,
11/15/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,4 lb bag,225,3.99,3.99,3.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,per pound,543,0.69,0.25,1.39,58
11/15/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,Y,,per pound,333,1.56,1.48,2.99,95
11/15/2019,SOUTHWEST U.S.,FRUITS,PAPAYA,MARADOL/TAINUNG TYPES,,,per pound,333,0.61,0.49,0.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,PEARS,BARTLETT,,,per pound,776,1.28,0.5,1.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,PEARS,BARTLETT,Y,,per pound,8,1.99,1.99,1.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,PEARS,BOSC,,,per pound,70,0.89,0.25,1.29,
11/15/2019,SOUTHWEST U.S.,FRUITS,PEARS,BOSC,Y,,per pound,13,1.99,1.99,1.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,PEARS,D'ANJOU,,,per pound,45,1.04,0.89,1.29,
11/15/2019,SOUTHWEST U.S.,FRUITS,PEARS,D'ANJOU,Y,,per pound,13,1.99,1.99,1.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,PERSIMMONS,,,,each,54,0.25,0.25,0.25,
11/15/2019,SOUTHWEST U.S.,FRUITS,PERSIMMONS,,,,per pound,157,0.97,0.5,1.29,
11/15/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,,,each,822,2.95,1.99,3.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,,,per pound,242,0.69,0.5,0.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,Y,,each,13,3.14,2.99,4.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,POMEGRANATES,,,,each,"1,266",2.35,0.5,3,2
11/15/2019,SOUTHWEST U.S.,FRUITS,POMEGRANATES,,Y,,each,4,2,2,2,
11/15/2019,SOUTHWEST U.S.,FRUITS,RASPBERRIES,RED,,,6 oz package,"1,447",2.67,1.33,3.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,RASPBERRIES,RED,Y,,6 oz package,255,2.99,2.5,3.5,
11/15/2019,SOUTHWEST U.S.,FRUITS,SATSUMA,,,,per pound,21,1.19,0.69,1.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,,,1 lb package,906,2.75,1.5,4.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,,,2 lb package,113,5.99,5.99,5.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,2 lb bag,146,2.5,2.5,2.5,
11/15/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,3 lb bag,345,4.48,2.49,5.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,per pound,22,1.92,1.49,2.49,
11/15/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS MINIATURE,,,each,171,2.99,2.99,2.99,
11/15/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,each,155,3.89,2.5,3.98,
11/15/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,per pound,131,0.29,0.19,0.33,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,8,1.49,1.49,1.49,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,2 lb bag,96,0.99,0.99,0.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,3 lb bag,350,3.49,3.49,3.49,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,5 lb bag,15,2.5,2.5,2.5,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,93,0.68,0.5,1.69,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,2 lb bag,146,2.5,2.5,2.5,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,140,1.61,1.29,1.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,2 lb bag,96,0.99,0.99,0.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,354,3.46,0.99,3.49,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,5 lb bag,15,2.5,2.5,2.5,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,140,0.52,0.39,0.88,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,2 lb bag,146,2.5,2.5,2.5,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,12,1.49,1.49,1.49,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,3 lb bag,6,0.33,0.33,0.33,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,GOLDEN DELICIOUS,,,per pound,13,1.68,1.49,1.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,2 lb bag,96,0.99,0.99,0.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,3 lb bag,487,3.49,1.99,3.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,5 lb bag,15,2.5,2.5,2.5,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,"1,007",1.17,0.44,1.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,2 lb bag,146,2.5,2.5,2.5,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,21,1.61,1.49,1.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,3 lb bag,102,3.99,3.99,3.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,883,1.89,0.98,3.49,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,Y,,per pound,219,2.43,0.99,3.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,JONAGOLD,,,2 lb bag,96,0.99,0.99,0.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,JONAGOLD,,,5 lb bag,15,2.5,2.5,2.5,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,JONAGOLD,,,per pound,8,1.49,1.49,1.49,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,3 lb bag,350,3.49,3.49,3.49,
11/22/2019,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,8,1.49,1.49,1.49,
11/22/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,64 oz (1/2 gallon),732,1.73,1.5,1.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE MARKED CIDER,,,128 oz (1 gallon),260,5,5,5,
11/22/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE MARKED CIDER,,,64 oz (1/2 gallon),58,1.9,1.5,1.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,,,each,"1,613",1.39,0.25,2,
11/22/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,Y,,each,268,2.5,0.99,3,
11/22/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,VARIOUS GREENSKIN VARIETIES,,,each,73,1.41,0.5,2,
11/22/2019,SOUTHWEST U.S.,FRUITS,BANANAS,,,,per pound,117,0.34,0.33,0.39,
11/22/2019,SOUTHWEST U.S.,FRUITS,BANANAS,,Y,,per pound,66,0.69,0.69,0.69,
11/22/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,,,5.6 - 6 oz package,"1,474",2.37,0.77,4.69,
11/22/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,Y,,5.6 - 6 oz package,667,3.52,3,3.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,1 pint package,4,3.49,3.49,3.49,
11/22/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,18 oz package,350,6.59,6.59,6.59,
11/22/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,4.4 oz package,350,4.89,4.89,4.89,
11/22/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,6 oz package,"1,385",2.7,1.5,3.5,
11/22/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,Y,,6 oz package,207,3.55,3,4.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,,,each,53,3.99,3.99,3.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,2 lb bag,71,1.91,1.75,2.5,
11/22/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,3 lb bag,"2,096",3.05,1.99,4.77,23
11/22/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,5 lb package,317,3.99,3.99,3.99,100
11/22/2019,SOUTHWEST U.S.,FRUITS,CRANBERRIES,,,,12 oz bag,"1,518",2.16,0.99,3.5,
11/22/2019,SOUTHWEST U.S.,FRUITS,CRANBERRIES,,Y,,8 oz package,444,2.83,2.5,2.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,each,5,0.5,0.5,0.5,
11/22/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,per pound,24,0.33,0.33,0.33,
11/22/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,Y,,per pound,4,1.29,1.29,1.29,
11/22/2019,SOUTHWEST U.S.,FRUITS,GRAPES,BLACK SEEDLESS,,,per pound,"1,037",1.97,0.98,3.29,47
11/22/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,,,per pound,"2,785",2.1,0.77,3.29,45
11/22/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,Y,,per pound,70,2.99,2.99,2.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,GRAPES,WHITE SEEDLESS TYPE,,,per pound,"2,511",2.21,1.48,3.29,50
11/22/2019,SOUTHWEST U.S.,FRUITS,GRAPES,WHITE SEEDLESS TYPE,Y,,per pound,17,2.99,2.99,2.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,,,each,83,0.29,0.2,0.69,
11/22/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,2 lb bag,17,2.99,2.99,2.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,each,68,0.7,0.39,0.79,
11/22/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,per pound,74,0.8,0.33,0.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,Y,,2 lb bag,13,2.99,2.99,2.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,each,144,0.2,0.08,0.25,
11/22/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,per pound,148,0.79,0.5,0.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,,,each,343,0.81,0.33,1.25,
11/22/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,4 lb bag,234,4.03,3.99,4.99,
11/22/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,each,151,0.86,0.2,0.88,
11/22/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,per pound,594,1.11,0.25,1.69,
